CustomerID,Recency,Frequency,Monetary,Cluster,AOV,CLV,Churn,Purchase_Interval,Segment
12421.0,16,4,807.04,0,201.76,2421.12,0,4.0,Loyal Customers
12422.0,96,3,803.5600000000001,0,267.85333333333335,2410.6800000000003,1,32.0,Loyal Customers
12423.0,1,8,1859.31,0,232.41375,5577.93,0,0.125,Loyal Customers
12425.0,78,1,777.2,0,777.2,2331.6000000000004,0,78.0,Loyal Customers
12427.0,22,3,825.8,0,275.26666666666665,2477.3999999999996,0,7.333333333333333,Loyal Customers
12428.0,26,9,7956.46,0,884.0511111111111,23869.38,0,2.888888888888889,Loyal Customers
12429.0,9,4,3750.4,0,937.6,11251.2,0,2.25,Loyal Customers
12430.0,43,1,256.4,0,256.4,769.1999999999999,0,43.0,Loyal Customers
12432.0,43,5,5059.32,0,1011.8639999999999,15177.96,0,8.6,Loyal Customers
12433.0,1,7,13375.87,0,1910.8385714285716,40127.61,0,0.14285714285714285,Loyal Customers
12434.0,85,2,806.14,0,403.07,2418.42,0,42.5,Loyal Customers
12435.0,80,2,7829.89,0,3914.945,23489.670000000002,0,40.0,Loyal Customers
12436.0,100,1,509.01,0,509.01,1527.03,1,100.0,Loyal Customers
12438.0,14,2,2906.85,0,1453.425,8720.55,0,7.0,Loyal Customers
12442.0,3,1,172.06,0,172.06,516.1800000000001,0,3.0,Loyal Customers
12444.0,21,5,5005.46,0,1001.092,15016.380000000001,0,4.2,Loyal Customers
12445.0,22,1,133.4,0,133.4,400.20000000000005,0,22.0,Loyal Customers
12446.0,58,1,1002.3100000000001,0,1002.3100000000001,3006.9300000000003,0,58.0,Loyal Customers
12448.0,44,1,449.45,0,449.45,1348.35,0,44.0,Loyal Customers
12449.0,22,4,4067.29,0,1016.8225,12201.869999999999,0,5.5,Loyal Customers
12451.0,11,5,9035.52,0,1807.104,27106.56,0,2.2,Loyal Customers
12452.0,17,2,430.57,0,215.285,1291.71,0,8.5,Loyal Customers
12453.0,134,1,707.09,0,707.09,2121.27,1,134.0,Loyal Customers
12454.0,56,1,3528.34,0,3528.34,10585.02,0,56.0,Loyal Customers
12455.0,73,6,2466.86,0,411.1433333333334,7400.58,0,12.166666666666666,Loyal Customers
12456.0,44,3,3181.04,0,1060.3466666666666,9543.119999999999,0,14.666666666666666,Loyal Customers
12457.0,66,7,2363.23,0,337.6042857142857,7089.6900000000005,0,9.428571428571429,Loyal Customers
12458.0,71,2,947.4,0,473.7,2842.2,0,35.5,Loyal Customers
12461.0,94,2,826.88,0,413.44,2480.64,1,47.0,Loyal Customers
12462.0,19,2,1189.59,0,594.795,3568.7699999999995,0,9.5,Loyal Customers
12463.0,53,4,1344.78,0,336.195,4034.34,0,13.25,Loyal Customers
12464.0,10,8,1212.05,0,151.50625,3636.1499999999996,0,1.25,Loyal Customers
12465.0,17,2,742.1899999999999,0,371.09499999999997,2226.5699999999997,0,8.5,Loyal Customers
12472.0,32,7,6572.11,0,938.8728571428571,19716.329999999998,0,4.571428571428571,Loyal Customers
12473.0,29,5,3938.5499999999997,0,787.7099999999999,11815.65,0,5.8,Loyal Customers
12475.0,54,1,723.38,0,723.38,2170.14,0,54.0,Loyal Customers
12476.0,16,11,6816.42,0,619.6745454545454,20449.26,0,1.4545454545454546,Loyal Customers
12477.0,23,6,13219.74,0,2203.29,39659.22,0,3.8333333333333335,Loyal Customers
12478.0,4,1,680.99,0,680.99,2042.97,0,4.0,Loyal Customers
12479.0,11,1,527.2,0,527.2,1581.6000000000001,0,11.0,Loyal Customers
12480.0,28,4,3281.63,0,820.4075,9844.89,0,7.0,Loyal Customers
12481.0,23,10,5596.32,0,559.632,16788.96,0,2.3,Loyal Customers
12483.0,17,8,2484.98,0,310.6225,7454.9400000000005,0,2.125,Loyal Customers
12484.0,33,6,4541.72,0,756.9533333333334,13625.16,0,5.5,Loyal Customers
12488.0,10,3,1298.66,0,432.8866666666667,3895.9800000000005,0,3.3333333333333335,Loyal Customers
12490.0,5,10,5417.93,0,541.793,16253.79,0,0.5,Loyal Customers
12491.0,39,1,460.40000000000003,0,460.40000000000003,1381.2,0,39.0,Loyal Customers
12492.0,63,2,263.21000000000004,0,131.60500000000002,789.6300000000001,0,31.5,Loyal Customers
12494.0,16,7,1246.1000000000001,0,178.01428571428573,3738.3,0,2.2857142857142856,Loyal Customers
12497.0,82,1,1043.1,0,1043.1,3129.2999999999997,0,82.0,Loyal Customers
12498.0,21,3,403.70000000000005,0,134.5666666666667,1211.1000000000001,0,7.0,Loyal Customers
12500.0,23,11,4257.82,0,387.07454545454544,12773.46,0,2.090909090909091,Loyal Customers
12502.0,96,5,3723.87,0,744.774,11171.61,1,19.2,Loyal Customers
12504.0,18,2,482.04999999999995,0,241.02499999999998,1446.1499999999999,0,9.0,Loyal Customers
12507.0,134,3,1304.81,0,434.93666666666667,3914.43,1,44.666666666666664,Loyal Customers
12508.0,26,2,398.27,0,199.135,1194.81,0,13.0,Loyal Customers
12510.0,143,2,982.5699999999999,0,491.28499999999997,2947.71,1,71.5,Loyal Customers
12512.0,66,2,138.03,0,69.015,414.09000000000003,0,33.0,Loyal Customers
12513.0,113,1,612.29,0,612.29,1836.87,1,113.0,Loyal Customers
12516.0,78,2,1312.06,0,656.03,3936.18,0,39.0,Loyal Customers
12517.0,28,5,2502.84,0,500.56800000000004,7508.52,0,5.6,Loyal Customers
12518.0,1,5,2056.89,0,411.378,6170.67,0,0.2,Loyal Customers
12519.0,64,1,340.84,0,340.84,1022.52,0,64.0,Loyal Customers
12520.0,79,5,2634.26,0,526.8520000000001,7902.780000000001,0,15.8,Loyal Customers
12522.0,39,2,192.72,0,96.36,578.16,0,19.5,Loyal Customers
12523.0,19,11,1789.77,0,162.70636363636365,5369.31,0,1.7272727272727273,Loyal Customers
12524.0,9,8,4485.72,0,560.715,13457.16,0,1.125,Loyal Customers
12526.0,1,3,1316.66,0,438.8866666666667,3949.9800000000005,0,0.3333333333333333,Loyal Customers
12527.0,82,3,348.71000000000004,0,116.23666666666668,1046.13,0,27.333333333333332,Loyal Customers
12528.0,9,6,1933.48,0,322.24666666666667,5800.4400000000005,0,1.5,Loyal Customers
12530.0,60,4,1662.28,0,415.57,4986.84,0,15.0,Loyal Customers
12531.0,15,1,125.22,0,125.22,375.65999999999997,0,15.0,Loyal Customers
12532.0,30,1,349.83000000000004,0,349.83000000000004,1049.4900000000002,0,30.0,Loyal Customers
12534.0,131,1,1089.18,0,1089.18,3267.54,1,131.0,Loyal Customers
12535.0,92,2,716.35,0,358.175,2149.05,1,46.0,Loyal Customers
12536.0,43,3,12601.830000000002,0,4200.610000000001,37805.490000000005,0,14.333333333333334,Loyal Customers
12538.0,29,1,363.95,0,363.95,1091.85,0,29.0,Loyal Customers
12539.0,22,4,5568.35,0,1392.0875,16705.050000000003,0,5.5,Loyal Customers
12541.0,30,3,981.18,0,327.06,2943.54,0,10.0,Loyal Customers
12544.0,36,1,372.7,0,372.7,1118.1,0,36.0,Loyal Customers
12545.0,75,2,1000.39,0,500.195,3001.17,0,37.5,Loyal Customers
12546.0,47,2,1161.5,0,580.75,3484.5,0,23.5,Loyal Customers
12550.0,79,1,964.83,0,964.83,2894.4900000000002,0,79.0,Loyal Customers
12552.0,39,2,437.82,0,218.91,1313.46,0,19.5,Loyal Customers
12553.0,8,10,3692.28,0,369.228,11076.84,0,0.8,Loyal Customers
12556.0,50,2,603.71,0,301.855,1811.13,0,25.0,Loyal Customers
12557.0,16,5,11990.960000000001,0,2398.192,35972.88,0,3.2,Loyal Customers
12558.0,8,1,269.96,0,269.96,809.8799999999999,0,8.0,Loyal Customers
12560.0,5,3,2134.01,0,711.3366666666667,6402.030000000001,0,1.6666666666666667,Loyal Customers
12562.0,8,7,3781.7400000000002,0,540.2485714285715,11345.220000000001,0,1.1428571428571428,Loyal Customers
12566.0,86,1,351.65,0,351.65,1054.9499999999998,0,86.0,Loyal Customers
12567.0,23,10,9401.28,0,940.128,28203.840000000004,0,2.3,Loyal Customers
12571.0,40,2,519.61,0,259.805,1558.83,0,20.0,Loyal Customers
12572.0,9,2,1020.42,0,510.21,3061.2599999999998,0,4.5,Loyal Customers
12576.0,36,5,1315.83,0,263.166,3947.49,0,7.2,Loyal Customers
12577.0,35,3,657.8,0,219.26666666666665,1973.3999999999999,0,11.666666666666666,Loyal Customers
12578.0,21,2,2794.51,0,1397.255,8383.53,0,10.5,Loyal Customers
12579.0,78,1,440.42,0,440.42,1321.26,0,78.0,Loyal Customers
12581.0,40,1,197.71,0,197.71,593.13,0,40.0,Loyal Customers
12584.0,4,9,2338.15,0,259.7944444444445,7014.450000000002,0,0.4444444444444444,Loyal Customers
12586.0,17,1,196.94000000000003,0,196.94000000000003,590.82,0,17.0,Loyal Customers
12587.0,8,1,144.0,0,144.0,432.0,0,8.0,Loyal Customers
12588.0,39,1,214.89999999999998,0,214.89999999999998,644.6999999999999,0,39.0,Loyal Customers
12589.0,29,2,646.68,0,323.34,1940.04,0,14.5,Loyal Customers
12592.0,92,2,437.6,0,218.8,1312.8000000000002,1,46.0,Loyal Customers
12593.0,109,3,418.09999999999997,0,139.36666666666665,1254.2999999999997,1,36.333333333333336,Loyal Customers
12594.0,38,10,3338.2200000000003,0,333.822,10014.66,0,3.8,Loyal Customers
12596.0,51,2,618.27,0,309.135,1854.81,0,25.5,Loyal Customers
12597.0,19,4,3811.22,0,952.805,11433.66,0,4.75,Loyal Customers
12598.0,10,8,3023.08,0,377.885,9069.24,0,1.25,Loyal Customers
12599.0,29,7,1032.58,0,147.51142857142855,3097.74,0,4.142857142857143,Loyal Customers
12600.0,29,10,2599.04,0,259.904,7797.12,0,2.9,Loyal Customers
12602.0,59,1,153.12,0,153.12,459.36,0,59.0,Loyal Customers
12603.0,22,1,739.1999999999999,0,739.1999999999999,2217.6,0,22.0,Loyal Customers
12604.0,79,2,254.18,0,127.09,762.54,0,39.5,Loyal Customers
12607.0,60,1,1579.51,0,1579.51,4738.53,0,60.0,Loyal Customers
12609.0,78,3,1126.85,0,375.6166666666666,3380.5499999999997,0,26.0,Loyal Customers
12610.0,23,5,2099.54,0,419.908,6298.62,0,4.6,Loyal Customers
12611.0,52,1,1193.32,0,1193.32,3579.96,0,52.0,Loyal Customers
12612.0,74,1,704.0400000000001,0,704.0400000000001,2112.1200000000003,0,74.0,Loyal Customers
12613.0,57,5,3344.38,0,668.876,10033.14,0,11.4,Loyal Customers
12615.0,2,4,2291.19,0,572.7975,6873.57,0,0.5,Loyal Customers
12616.0,95,2,713.3,0,356.65,2139.8999999999996,1,47.5,Loyal Customers
12617.0,29,1,355.53,0,355.53,1066.59,0,29.0,Loyal Customers
12618.0,22,1,177.31,0,177.31,531.9300000000001,0,22.0,Loyal Customers
12619.0,16,9,3641.24,0,404.5822222222222,10923.72,0,1.7777777777777777,Loyal Customers
12620.0,15,3,1339.41,0,446.47,4018.2300000000005,0,5.0,Loyal Customers
12624.0,106,2,641.13,0,320.565,1923.3899999999999,1,53.0,Loyal Customers
12626.0,23,9,6620.48,0,735.6088888888888,19861.44,0,2.5555555555555554,Loyal Customers
12627.0,11,7,4478.53,0,639.79,13435.59,0,1.5714285714285714,Loyal Customers
12628.0,4,3,786.46,0,262.15333333333336,2359.38,0,1.3333333333333333,Loyal Customers
12630.0,10,2,1270.88,0,635.44,3812.6400000000003,0,5.0,Loyal Customers
12631.0,57,1,640.5,0,640.5,1921.5,0,57.0,Loyal Customers
12633.0,59,4,2163.98,0,540.995,6491.9400000000005,0,14.75,Loyal Customers
12635.0,90,2,1689.18,0,844.59,5067.54,0,45.0,Loyal Customers
12637.0,67,8,6021.9,0,752.7375,18065.699999999997,0,8.375,Loyal Customers
12638.0,33,1,671.69,0,671.69,2015.0700000000002,0,33.0,Loyal Customers
12640.0,24,3,1174.58,0,391.52666666666664,3523.74,0,8.0,Loyal Customers
12641.0,115,1,185.9,0,185.9,557.7,1,115.0,Loyal Customers
12642.0,25,3,1013.26,0,337.75333333333333,3039.7799999999997,0,8.333333333333334,Loyal Customers
12643.0,128,6,3344.64,0,557.4399999999999,10033.919999999998,1,21.333333333333332,Loyal Customers
12644.0,130,1,477.91,0,477.91,1433.73,1,130.0,Loyal Customers
12645.0,34,4,1775.18,0,443.795,5325.54,0,8.5,Loyal Customers
12646.0,5,2,1346.97,0,673.485,4040.91,0,2.5,Loyal Customers
12647.0,22,12,3722.82,0,310.235,11168.460000000001,0,1.8333333333333333,Loyal Customers
12649.0,107,3,623.51,0,207.83666666666667,1870.53,1,35.666666666666664,Loyal Customers
12650.0,3,1,314.44,0,314.44,943.3199999999999,0,3.0,Loyal Customers
12654.0,11,5,601.98,0,120.396,1805.94,0,2.2,Loyal Customers
12656.0,17,5,4051.17,0,810.234,12153.51,0,3.4,Loyal Customers
12657.0,11,4,1643.18,0,410.795,4929.54,0,2.75,Loyal Customers
12658.0,19,1,686.05,0,686.05,2058.1499999999996,0,19.0,Loyal Customers
12659.0,30,1,91.68,0,91.68,275.04,0,30.0,Loyal Customers
12660.0,11,1,245.1,0,245.1,735.3,0,11.0,Loyal Customers
12662.0,1,11,3849.78,0,349.98,11549.34,0,0.09090909090909091,Loyal Customers
12664.0,8,9,4881.88,0,542.4311111111111,14645.64,0,0.8888888888888888,Loyal Customers
12667.0,58,1,620.13,0,620.13,1860.3899999999999,0,58.0,Loyal Customers
12668.0,12,4,3807.15,0,951.7875,11421.45,0,3.0,Loyal Customers
12670.0,10,5,2996.05,0,599.21,8988.150000000001,0,2.0,Loyal Customers
12673.0,5,2,610.52,0,305.26,1831.56,0,2.5,Loyal Customers
12674.0,39,4,1970.6,0,492.65,5911.799999999999,0,9.75,Loyal Customers
12676.0,25,6,1331.39,0,221.89833333333334,3994.17,0,4.166666666666667,Loyal Customers
12679.0,59,4,1113.02,0,278.255,3339.06,0,14.75,Loyal Customers
12680.0,1,4,862.81,0,215.7025,2588.43,0,0.25,Loyal Customers
12684.0,8,7,2283.63,0,326.23285714285714,6850.89,0,1.1428571428571428,Loyal Customers
12685.0,28,6,2863.08,0,477.18,8589.24,0,4.666666666666667,Loyal Customers
12688.0,114,1,4873.8099999999995,0,4873.8099999999995,14621.429999999998,1,114.0,Loyal Customers
12689.0,26,2,1247.61,0,623.805,3742.83,0,13.0,Loyal Customers
12691.0,28,6,1035.8,0,172.63333333333333,3107.3999999999996,0,4.666666666666667,Loyal Customers
12693.0,127,4,855.91,0,213.9775,2567.73,1,31.75,Loyal Customers
12694.0,70,2,869.67,0,434.835,2609.0099999999998,0,35.0,Loyal Customers
12695.0,7,4,582.1,0,145.525,1746.3000000000002,0,1.75,Loyal Customers
12697.0,29,3,957.59,0,319.19666666666666,2872.7699999999995,0,9.666666666666666,Loyal Customers
12700.0,8,4,4939.99,0,1234.9975,14819.97,0,2.0,Loyal Customers
12701.0,80,2,797.71,0,398.855,2393.13,0,40.0,Loyal Customers
12702.0,20,1,219.0,0,219.0,657.0,0,20.0,Loyal Customers
12703.0,71,1,283.55,0,283.55,850.6500000000001,0,71.0,Loyal Customers
12704.0,7,8,2340.84,0,292.605,7022.52,0,0.875,Loyal Customers
12705.0,15,9,6868.29,0,763.1433333333333,20604.87,0,1.6666666666666667,Loyal Customers
12708.0,30,10,2712.91,0,271.291,8138.73,0,3.0,Loyal Customers
12710.0,97,3,1149.02,0,383.00666666666666,3447.06,1,32.333333333333336,Loyal Customers
12712.0,29,13,4396.13,0,338.1638461538462,13188.39,0,2.230769230769231,Loyal Customers
12713.0,1,1,848.55,0,848.55,2545.6499999999996,0,1.0,Loyal Customers
12714.0,9,5,4708.86,0,941.7719999999999,14126.579999999998,0,1.8,Loyal Customers
12715.0,106,1,353.86,0,353.86,1061.58,1,106.0,Loyal Customers
12716.0,4,2,1053.49,0,526.745,3160.4700000000003,0,2.0,Loyal Customers
12718.0,71,1,238.25,0,238.25,714.75,0,71.0,Loyal Customers
12719.0,5,2,644.95,0,322.475,1934.8500000000001,0,2.5,Loyal Customers
12721.0,32,6,2656.13,0,442.68833333333333,7968.39,0,5.333333333333333,Loyal Customers
12722.0,85,4,997.63,0,249.4075,2992.89,0,21.25,Loyal Customers
12723.0,4,5,725.07,0,145.014,2175.21,0,0.8,Loyal Customers
12724.0,5,4,1031.41,0,257.8525,3094.2300000000005,0,1.25,Loyal Customers
12726.0,28,7,2609.1,0,372.7285714285714,7827.299999999999,0,4.0,Loyal Customers
12727.0,11,7,3980.7,0,568.6714285714286,11942.099999999999,0,1.5714285714285714,Loyal Customers
12728.0,71,4,836.33,0,209.0825,2508.9900000000002,0,17.75,Loyal Customers
12729.0,114,1,453.01,0,453.01,1359.03,1,114.0,Loyal Customers
12739.0,78,2,1013.04,0,506.52,3039.12,0,39.0,Loyal Customers
12740.0,64,1,427.6,0,427.6,1282.8000000000002,0,64.0,Loyal Customers
12743.0,134,2,546.43,0,273.215,1639.29,1,67.0,Loyal Customers
12747.0,2,11,4196.01,0,381.4554545454546,12588.03,0,0.18181818181818182,Loyal Customers
12749.0,4,5,4090.88,0,818.176,12272.64,0,0.8,Loyal Customers
12750.0,129,1,275.88,0,275.88,827.64,1,129.0,Loyal Customers
12752.0,81,1,4366.78,0,4366.78,13100.34,0,81.0,Loyal Customers
12753.0,23,6,21429.39,0,3571.565,64288.17,0,3.8333333333333335,Loyal Customers
12756.0,87,1,112.07999999999998,0,112.07999999999998,336.23999999999995,0,87.0,Loyal Customers
12758.0,117,2,2791.59,0,1395.795,8374.77,1,58.5,Loyal Customers
12759.0,52,3,1531.44,0,510.48,4594.32,0,17.333333333333332,Loyal Customers
12762.0,8,2,1898.52,0,949.26,5695.5599999999995,0,4.0,Loyal Customers
12763.0,138,2,494.08,0,247.04,1482.24,1,69.0,Loyal Customers
12766.0,4,7,6989.63,0,998.5185714285715,20968.89,0,0.5714285714285714,Loyal Customers
12772.0,60,1,892.47,0,892.47,2677.41,0,60.0,Loyal Customers
12775.0,17,5,1386.04,0,277.20799999999997,4158.12,0,3.4,Loyal Customers
12778.0,20,6,822.23,0,137.03833333333333,2466.69,0,3.3333333333333335,Loyal Customers
12779.0,38,8,3981.36,0,497.67,11944.08,0,4.75,Loyal Customers
12781.0,64,2,826.74,0,413.37,2480.2200000000003,0,32.0,Loyal Customers
12782.0,5,5,2330.92,0,466.184,6992.76,0,1.0,Loyal Customers
12783.0,2,6,2225.91,0,370.98499999999996,6677.73,0,0.3333333333333333,Loyal Customers
12784.0,9,2,574.42,0,287.21,1723.2599999999998,0,4.5,Loyal Customers
12787.0,10,3,463.66,0,154.55333333333334,1390.98,0,3.3333333333333335,Loyal Customers
12789.0,65,1,91.85,0,91.85,275.54999999999995,0,65.0,Loyal Customers
12794.0,53,2,860.41,0,430.205,2581.23,0,26.5,Loyal Customers
12795.0,19,1,430.48,0,430.48,1291.44,0,19.0,Loyal Customers
12798.0,10,3,6977.04,0,2325.68,20931.119999999995,0,3.3333333333333335,Loyal Customers
12808.0,37,3,483.65000000000003,0,161.21666666666667,1450.9499999999998,0,12.333333333333334,Loyal Customers
12812.0,45,1,229.64000000000001,0,229.64000000000001,688.9200000000001,0,45.0,Loyal Customers
12814.0,102,1,125.92,0,125.92,377.76,1,102.0,Loyal Customers
12816.0,96,2,572.2,0,286.1,1716.6000000000001,1,48.0,Loyal Customers
12820.0,3,4,942.34,0,235.585,2827.02,0,0.75,Loyal Customers
12822.0,71,2,948.88,0,474.44,2846.64,0,35.5,Loyal Customers
12823.0,75,5,1759.5,0,351.9,5278.5,0,15.0,Loyal Customers
12824.0,60,1,397.12,0,397.12,1191.3600000000001,0,60.0,Loyal Customers
12826.0,3,7,1474.72,0,210.67428571428573,4424.16,0,0.42857142857142855,Loyal Customers
12827.0,6,3,430.15000000000003,0,143.38333333333335,1290.4500000000003,0,2.0,Loyal Customers
12828.0,3,6,1018.71,0,169.785,3056.13,0,0.5,Loyal Customers
12830.0,38,6,6814.64,0,1135.7733333333333,20443.92,0,6.333333333333333,Loyal Customers
12832.0,32,2,383.03,0,191.515,1149.09,0,16.0,Loyal Customers
12836.0,59,4,2612.86,0,653.215,7838.58,0,14.75,Loyal Customers
12838.0,34,2,683.13,0,341.565,2049.39,0,17.0,Loyal Customers
12840.0,144,4,2726.77,0,681.6925,8180.3099999999995,1,36.0,Loyal Customers
12842.0,70,2,1118.99,0,559.495,3356.9700000000003,0,35.0,Loyal Customers
12843.0,66,8,1702.26,0,212.7825,5106.78,0,8.25,Loyal Customers
12844.0,29,2,325.96000000000004,0,162.98000000000002,977.8800000000001,0,14.5,Loyal Customers
12847.0,22,1,871.54,0,871.54,2614.62,0,22.0,Loyal Customers
12849.0,31,2,1050.8899999999999,0,525.4449999999999,3152.6699999999996,0,15.5,Loyal Customers
12851.0,97,1,135.18,0,135.18,405.54,1,97.0,Loyal Customers
12853.0,135,6,1957.1000000000001,0,326.18333333333334,5871.299999999999,1,22.5,Loyal Customers
12854.0,79,3,1324.5,0,441.5,3973.5,0,26.333333333333332,Loyal Customers
12856.0,8,6,2179.93,0,363.32166666666666,6539.789999999999,0,1.3333333333333333,Loyal Customers
12863.0,52,1,521.2,0,521.2,1563.6000000000001,0,52.0,Loyal Customers
12864.0,138,1,147.12,0,147.12,441.36,1,138.0,Loyal Customers
12865.0,26,2,1568.23,0,784.115,4704.6900000000005,0,13.0,Loyal Customers
12867.0,26,7,4036.82,0,576.6885714285714,12110.460000000001,0,3.7142857142857144,Loyal Customers
12871.0,84,2,380.64,0,190.32,1141.92,0,42.0,Loyal Customers
12875.0,143,2,343.2300000000001,0,171.61500000000004,1029.6900000000003,1,71.5,Loyal Customers
12876.0,58,2,2218.02,0,1109.01,6654.0599999999995,0,29.0,Loyal Customers
12877.0,4,12,1535.77,0,127.98083333333334,4607.3099999999995,0,0.3333333333333333,Loyal Customers
12879.0,45,3,573.22,0,191.07333333333335,1719.66,0,15.0,Loyal Customers
12882.0,9,2,1463.04,0,731.52,4389.12,0,4.5,Loyal Customers
12883.0,25,4,703.47,0,175.8675,2110.41,0,6.25,Loyal Customers
12884.0,88,1,309.05,0,309.05,927.1500000000001,0,88.0,Loyal Customers
12885.0,63,3,1175.22,0,391.74,3525.66,0,21.0,Loyal Customers
12886.0,68,2,1378.4,0,689.2,4135.200000000001,0,34.0,Loyal Customers
12890.0,24,1,380.46999999999997,0,380.46999999999997,1141.4099999999999,0,24.0,Loyal Customers
12893.0,31,1,188.14,0,188.14,564.42,0,31.0,Loyal Customers
12895.0,42,2,372.8,0,186.4,1118.4,0,21.0,Loyal Customers
12904.0,18,2,509.58,0,254.79,1528.74,0,9.0,Loyal Customers
12906.0,12,5,2919.81,0,583.962,8759.43,0,2.4,Loyal Customers
12909.0,40,5,2178.67,0,435.73400000000004,6536.01,0,8.0,Loyal Customers
12910.0,23,8,3075.04,0,384.38,9225.119999999999,0,2.875,Loyal Customers
12912.0,3,5,1662.3,0,332.46,4986.9,0,0.6,Loyal Customers
12913.0,5,5,2483.63,0,496.726,7450.89,0,1.0,Loyal Customers
12916.0,139,4,3006.15,0,751.5375,9018.45,1,34.75,Loyal Customers
12917.0,128,1,594.0,0,594.0,1782.0,1,128.0,Loyal Customers
12919.0,8,6,1335.19,0,222.53166666666667,4005.57,0,1.3333333333333333,Loyal Customers
12920.0,17,1,164.23,0,164.23,492.68999999999994,0,17.0,Loyal Customers
12923.0,64,1,176.97,0,176.97,530.91,0,64.0,Loyal Customers
12924.0,88,4,933.7,0,233.425,2801.1000000000004,0,22.0,Loyal Customers
12925.0,5,2,694.05,0,347.025,2082.1499999999996,0,2.5,Loyal Customers
12928.0,35,5,2062.7000000000003,0,412.5400000000001,6188.1,0,7.0,Loyal Customers
12930.0,78,2,415.8,0,207.9,1247.4,0,39.0,Loyal Customers
12933.0,24,3,607.53,0,202.51,1822.59,0,8.0,Loyal Customers
12935.0,2,7,2160.7,0,308.6714285714285,6482.099999999999,0,0.2857142857142857,Loyal Customers
12936.0,17,4,1063.9,0,265.975,3191.7000000000003,0,4.25,Loyal Customers
12937.0,15,4,1504.27,0,376.0675,4512.8099999999995,0,3.75,Loyal Customers
12938.0,26,1,114.14,0,114.14,342.42,0,26.0,Loyal Customers
